Season,Champion,Picks,Bans,Presence,Wins,Losses,Winrate,KDA,Avg BT,GT,CSM,DPM,GPM,CSD@15,GD@15,XPD@15
S12,Jinx Jinx,2025,1042,82%,1066,959,53%,4.2,4.6,31:45:00,9.6,549,449,1.4,67,-78
S12,Zeri Zeri,595,1949,68%,346,249,58%,5,3.7,31:36:00,9.4,569,452,-0.6,4,31
S12,Lee Sin Lee Sin,1332,1194,67%,685,647,51%,3.4,4.3,32:01:00,5.4,277,341,-2.6,-1,-44
S12,Xin Zhao Xin Zhao,1438,978,64%,717,721,50%,2.8,5,32:15:00,5.4,304,330,-1.9,-92,-72
S12,Gwen Gwen,891,1454,63%,458,433,51%,2.8,5,31:52:00,8.1,471,398,0.5,-52,1
S12,Aphelios Aphelios,1710,545,60%,839,871,49%,3.4,4.8,32:06:00,9.1,509,433,0.3,94,28
S12,Nautilus Nautilus,1514,687,59%,739,775,49%,2.3,7.2,31:41:00,1.1,140,232,2.2,-45,-37
S12,Ryze Ryze,901,1121,54%,409,492,45%,3.5,4.7,31:29:00,9,407,406,3.1,69,9
S12,Leona Leona,1328,544,50%,678,650,51%,2.4,7.7,32:12:00,1.2,109,233,2.5,-37,-66
S12,LeBlanc LeBlanc,524,1259,48%,246,278,47%,4,5.6,32:12:00,7.8,522,382,3.3,118,183
S12,Caitlyn Caitlyn,316,1418,46%,165,151,52%,4,3.7,32:57:00,9.1,516,441,7.5,445,59
S12,Jayce Jayce,681,1035,46%,350,331,51%,2.6,6.6,32:04:00,8.5,658,417,10.3,322,-29
S12,Thresh Thresh,729,928,44%,381,348,52%,3.1,5.3,32:27:00,1.1,106,234,2.7,-14,-43
S12,Hecarim Hecarim,736,896,44%,379,357,51%,3.5,4.5,31:27:00,5.8,287,347,4.6,91,144
S12,Twisted Fate Twisted Fate,323,1261,42%,182,141,56%,4.5,3.8,32:02:00,7.7,401,404,-9.1,227,-174
S12,Viego Viego,1082,483,42%,531,551,49%,3.3,5.5,32:12:00,5.7,283,350,1.9,87,56
S12,Akali Akali,507,1033,41%,276,231,54%,3.1,5.1,32:41:00,7.6,485,386,-4.3,-113,96
S12,Viktor Viktor,928,583,40%,466,462,50%,3.6,6.5,32:36:00,8.8,644,406,2.7,-65,74
S12,Ahri Ahri,812,691,40%,434,378,53%,4.5,5.1,31:43:00,8.3,486,399,0.9,97,99
S12,Tryndamere Tryndamere,395,940,36%,204,191,52%,2.9,5.7,31:47:00,8.9,388,432,4.3,308,170
S12,Corki Corki,544,789,36%,290,254,53%,4.1,4.8,33:13:00,9.2,716,441,1.2,120,-40
S12,Renekton Renekton,516,784,35%,233,283,45%,2.4,5.1,31:43:00,8.1,360,384,8.2,310,160
S12,Karma Karma,466,830,35%,204,262,44%,3.4,4.4,32:29:00,1.9,253,255,-12.3,-109,-157
S12,Camille Camille,512,772,34%,274,238,54%,2.5,7.4,31:26:00,7.5,426,387,-4.7,-137,-32
S12,Graves Graves,811,469,34%,382,429,47%,2.6,5.7,32:00:00,8.8,498,413,6,179,117
S12,Jarvan IV Jarvan IV,609,576,32%,304,305,50%,3.4,6,32:04:00,4.9,247,325,-4.8,-149,-193
S12,Volibear Volibear,650,533,32%,345,305,53%,3.2,4.8,31:48:00,5,273,324,-5.9,-134,-200
S12,Gnar Gnar,767,403,31%,386,381,50%,2.5,7.3,31:52:00,8,464,391,3.6,154,109
S12,Rakan Rakan,687,459,31%,361,326,53%,3.8,7.6,31:58:00,1.2,141,241,2.3,30,-35
S12,Vex Vex,455,640,29%,233,222,51%,3.4,6.8,31:56:00,7.7,482,377,-5.6,-145,-186
S12,Diana Diana,302,791,29%,145,157,48%,2.8,3.9,31:08:00,6.7,398,375,14.2,365,495
S12,Tahm Kench Tahm Kench,598,462,28%,308,290,52%,2.8,6.3,31:49:00,1.4,161,238,2.8,-40,62
S12,Syndra Syndra,450,609,28%,199,251,44%,2.8,7,32:12:00,8.3,512,385,5.1,59,-27
S12,Jhin Jhin,706,184,24%,332,374,47%,5.3,6.5,32:36:00,8.7,467,412,-3.9,-293,-15
S12,Orianna Orianna,507,272,21%,251,256,50%,4.4,7.7,32:04:00,8.8,465,400,5.2,-10,63
S12,Xayah Xayah,479,265,20%,241,238,50%,3.9,5.6,32:07:00,9.2,600,429,0.5,-1,152
S12,Gragas Gragas,537,199,20%,237,300,44%,2.5,7.5,32:32:00,6.6,380,328,-13.8,-560,-173
S12,Lulu Lulu,324,375,19%,160,164,49%,4.4,7.1,31:38:00,0.9,108,238,-6.1,-60,-30
S12,Ornn Ornn,402,242,17%,201,201,50%,3.2,7.3,32:00:00,6.8,354,335,-11.5,-478,-139
S12,Yuumi Yuumi,215,385,16%,98,117,46%,5.3,6.1,31:22:00,0.3,267,233,-13.2,-230,65
S12,Trundle Trundle,333,220,15%,166,167,50%,3.3,5.7,32:37:00,4.8,241,318,-10,-312,-391
S12,Irelia Irelia,150,372,14%,82,68,55%,2.1,6.3,31:41:00,8.8,420,420,11.4,200,45
S12,Veigar Veigar,204,309,14%,100,104,49%,4,6.2,31:58:00,8.4,451,403,-3,-63,-69
S12,Sylas Sylas,264,249,14%,139,125,53%,3.2,7.6,31:27:00,7.7,450,389,-5.9,-202,-77
S12,Ezreal Ezreal,387,122,14%,162,225,42%,3.2,8.1,32:18:00,8.9,640,415,-1.2,-203,-43
S12,Gangplank Gangplank,214,293,14%,121,93,57%,3.3,7.3,32:46:00,8.5,624,444,4.5,354,-22
S12,Braum Braum,303,181,13%,134,169,44%,2.9,8.3,32:06:00,1.1,153,228,0.6,-35,42
S12,Zoe Zoe,176,284,12%,87,89,49%,4.8,5.9,32:12:00,7.8,529,376,0,63,-33
S12,Renata Glasc Renata Glasc,210,245,12%,111,99,53%,3.8,6.2,31:01:00,1,155,244,-3.6,31,118
S12,Kennen Kennen,241,175,11%,118,123,49%,2.2,8.1,32:06:00,7.6,508,374,2.1,-33,10
S12,Kaisa Kaisa,263,151,11%,122,141,46%,3.9,6.3,31:20:00,8.9,599,436,1.1,-41,43
S12,Galio Galio,192,212,11%,102,90,53%,3.6,5.9,31:09:00,6,332,334,-12.1,-313,-196
S12,Sett Sett,247,140,10%,119,128,48%,2.1,7.4,31:54:00,4.2,314,309,-0.7,77,4
S12,Alistar Alistar,269,99,10%,129,140,48%,2.7,8.4,32:21:00,1,128,231,-1.1,-26,-15
S12,Lucian Lucian,178,177,9%,90,88,51%,3.2,4.7,31:53:00,8.9,528,432,8.1,240,91
S12,Poppy Poppy,162,181,9%,84,78,52%,2.8,6.4,33:32:00,5.1,246,310,-3.7,-166,-140
S12,Aatrox Aatrox,226,106,9%,120,106,53%,2.8,8.7,31:22:00,8,460,394,9.9,427,350
S12,Malphite Malphite,136,196,9%,75,61,55%,3.1,8.6,31:14:00,6.6,395,339,-18.9,-846,-166
S12,Sion Sion,231,100,9%,114,117,49%,2.8,7.6,31:56:00,7.2,369,350,-11.2,-440,-119
S12,Jax Jax,134,190,9%,70,64,52%,2.1,8.1,31:52:00,8.2,395,404,-2.1,-66,-84
S12,Akshan Akshan,90,216,8%,46,44,51%,2.8,5.2,31:40:00,8.2,455,406,5.9,373,84
S12,Zilean Zilean,134,155,8%,62,72,46%,4.6,6.4,31:57:00,4.3,225,286,-4,-227,207
S12,Yasuo Yasuo,112,156,7%,55,57,49%,2.6,6.3,30:42:00,8.5,346,413,0,26,-95
S12,Lux Lux,179,85,7%,98,81,55%,3.3,5.5,32:45:00,1.5,338,265,-7.9,315,71
S12,Senna Senna,143,118,7%,73,70,51%,4.2,4.1,32:06:00,4.6,457,355,-6,209,106
S12,Varus Varus,186,67,7%,80,106,43%,3.2,7,32:20:00,8.6,542,407,2.3,0,51
S12,Seraphine Seraphine,113,127,6%,64,49,57%,4.8,4.3,31:54:00,6.3,345,345,-8,-304,-182
S12,Nidalee Nidalee,81,147,6%,39,42,48%,3.7,3.3,32:18:00,6.4,467,376,8.1,343,354
S12,Fiora Fiora,86,124,6%,44,42,51%,2.6,5.1,31:08:00,8.2,474,406,3,18,-15
S12,Azir Azir,127,82,6%,58,69,46%,3.1,7.2,33:06:00,8.9,570,403,2.6,43,100
S12,Ziggs Ziggs,98,82,5%,38,60,39%,3.2,5.7,32:48:00,8.7,654,404,-7.2,-233,-38
S12,Rell Rell,108,55,4%,54,54,50%,2.7,6.7,31:39:00,1.1,134,235,2,26,-27
S12,RekSai RekSai,79,67,4%,31,48,39%,2.1,5.2,31:21:00,5.5,311,345,0.3,205,28
S12,Olaf Olaf,77,68,4%,40,37,52%,2.6,6.9,32:33:00,5.9,353,344,11.2,184,200
S12,Tristana Tristana,102,38,4%,36,66,35%,2.8,7.6,31:15:00,9.1,450,433,0.6,195,138
S12,Karthus Karthus,43,96,4%,18,25,42%,2.6,3,31:39:00,7.6,762,410,10.5,9,382
S12,Samira Samira,59,80,4%,29,30,49%,3.1,4.9,30:25:00,8.6,468,435,0.5,132,104
S12,Nocturne Nocturne,83,54,4%,41,42,49%,3.1,5.5,31:44:00,5.8,281,343,5.1,169,187
S12,Miss Fortune Miss Fortune,87,48,4%,44,43,51%,3.7,6.5,31:36:00,8.8,601,427,0.4,-4,39
S12,Yone Yone,64,63,3%,34,30,53%,2.7,5.5,30:44:00,8.9,427,427,0.9,105,215
S12,Talon Talon,46,69,3%,23,23,50%,2.9,4.1,31:48:00,6.9,419,391,1.3,-213,69
S12,Nami Nami,91,23,3%,47,44,52%,4.6,7.3,32:02:00,0.5,188,249,-11.8,-31,128
S12,Urgot Urgot,56,58,3%,23,33,41%,2.2,6.2,31:55:00,8.2,392,396,-0.1,-85,-41
S12,Pyke Pyke,60,54,3%,32,28,53%,2.5,6.3,33:00:00,1.6,188,299,4.4,406,-47
S12,Wukong Wukong,67,39,3%,28,39,42%,2.1,8.6,32:27:00,7.1,347,357,-6,-392,-86
S12,Xerath Xerath,48,51,3%,17,31,35%,4.1,6.5,33:32:00,7.8,767,390,-4.7,31,0
S12,Blitzcrank Blitzcrank,61,32,2%,34,27,56%,2.5,7.5,31:42:00,1.1,169,239,1.6,-5,-36
S12,Rumble Rumble,45,48,2%,24,21,53%,3.3,5.9,31:50:00,6.6,579,370,6.4,427,341
S12,Udyr Udyr,67,24,2%,25,42,37%,2.3,5.4,30:55:00,6.4,214,345,16.2,198,403
S12,Draven Draven,35,53,2%,18,17,51%,3.7,5.2,33:34:00,8.5,575,472,9.2,737,233
S12,Lissandra Lissandra,47,39,2%,28,19,60%,3.2,8.3,32:40:00,7.8,421,366,3.8,29,-29
S12,Darius Darius,27,50,2%,14,13,52%,2.6,7.5,32:46:00,7.7,393,402,7.7,532,54
S12,Kassadin Kassadin,23,54,2%,12,11,52%,4.6,5.6,32:44:00,8.8,587,425,-2.7,-144,67
S12,Qiyana Qiyana,33,42,2%,13,20,39%,2.7,3.6,33:31:00,6.5,444,371,-0.8,-54,62
S12,Janna Janna,35,39,2%,15,20,43%,3.7,6,34:26:00,0.7,82,230,-35.8,-858,-1117
S12,Kalista Kalista,29,45,2%,17,12,59%,4.7,4.8,33:12:00,9.1,428,448,8.8,380,257
S12,Vayne Vayne,51,22,2%,22,29,43%,2.6,8.4,30:41:00,8.5,482,423,1.2,-127,-15
S12,Ashe Ashe,51,16,2%,22,29,43%,4.2,6.6,32:09:00,8.4,479,403,-1.9,-39,-39
S12,Cassiopeia Cassiopeia,36,28,2%,15,21,42%,3,4.7,33:00:00,8.5,515,408,4.5,-101,-78
S12,Evelynn Evelynn,12,52,2%,9,3,75%,4,2.8,28:25:00,5.9,519,375,2.5,139,459
S12,Soraka Soraka,39,25,2%,18,21,46%,3.7,4.6,29:30:00,3.7,170,277,-19.4,-627,-169
S12,Shen Shen,36,21,2%,15,21,42%,3.6,7.5,31:38:00,5.4,286,317,-15.8,-670,-244
S12,Twitch Twitch,36,19,1%,20,16,56%,3.7,3.9,33:11:00,8.1,624,432,-12.8,-595,-103
S12,Riven Riven,23,31,1%,6,17,26%,1.7,3.8,32:11:00,8.2,330,394,-7.9,-393,-431
S12,KhaZix KhaZix,18,35,1%,12,6,67%,4,3.9,31:48:00,6,458,386,1.8,3,127
S12,Zed Zed,29,21,1%,19,10,66%,3.8,7.2,33:27:00,7.1,450,399,2.3,186,303
S12,Ekko Ekko,13,37,1%,6,7,46%,2.7,4.9,28:17:00,8.2,501,433,6.8,795,392
S12,Sejuani Sejuani,37,6,1%,13,24,35%,2.4,4,30:14:00,5.7,306,329,-5.2,-202,-111
S12,Dr. Mundo Dr. Mundo,25,17,1%,13,12,52%,2.7,8.6,33:31:00,7.5,555,363,-2.8,-153,-35
S12,Bard Bard,29,9,1%,16,13,55%,3.4,7.1,33:11:00,1,197,244,-18.2,-253,-394
S12,Kindred Kindred,23,14,1%,13,10,57%,3.5,7.6,29:49:00,7,458,404,11,731,595
S12,Vladimir Vladimir,23,9,1%,11,12,48%,3.1,8.2,34:42:00,8.1,609,397,10.4,324,423
S12,Ivern Ivern,19,13,1%,11,8,58%,3.8,4.6,29:03:00,5.1,191,302,-20.4,-924,-461
S12,VelKoz VelKoz,14,16,1%,11,3,79%,6,5.3,32:58:00,7.9,691,412,5.6,219,54
S12,Morgana Morgana,22,7,1%,12,10,55%,4.1,6.9,31:27:00,0.7,258,256,-11.3,404,200
S12,Annie Annie,7,21,1%,3,4,43%,3.1,3.5,32:01:00,7.2,506,366,11.2,-86,-483
S12,Nasus Nasus,18,10,1%,8,10,44%,1.9,8.6,30:05:00,5.1,421,330,-18.7,-998,-428
S12,Lillia Lillia,16,12,1%,9,7,56%,3.5,6.7,31:58:00,6.7,438,374,13.5,549,251
S12,Sona Sona,21,6,1%,11,10,52%,4.3,7.2,30:07:00,1.1,156,247,-6.6,-21,243
S12,Chogath Chogath,20,6,1%,10,10,50%,2.1,7.8,32:10:00,7.4,382,364,-5.9,-355,-212
S12,Mordekaiser Mordekaiser,19,6,1%,8,11,42%,1.8,7.2,32:12:00,7.7,456,376,-2.2,26,-16
S12,Taric Taric,17,4,1%,7,10,41%,2.9,8,31:48:00,1.2,74,231,0.6,-95,-24
S12,Shyvana Shyvana,17,3,1%,6,11,35%,2.8,4.3,33:31:00,7.6,506,387,12.2,211,551
S12,Malzahar Malzahar,14,5,1%,8,6,57%,3.3,8.2,30:44:00,7.8,413,379,-7.1,-219,324
S12,Kled Kled,4,15,1%,4,0,100%,5.4,3.8,35:44:00,7.8,503,436,-9,104,90
S12,KogMaw KogMaw,14,3,0%,6,8,43%,2.5,9.7,29:31:00,8.5,566,399,3.7,-7,-5
S12,Sivir Sivir,15,2,0%,8,7,53%,3.1,9.5,30:58:00,9.6,462,417,3.6,-184,60
S12,Kayn Kayn,15,1,0%,5,10,33%,2.5,8,31:14:00,6.5,486,396,-0.5,-40,-214
S12,Zac Zac,10,4,0%,5,5,50%,3.6,8.8,30:46:00,3.8,286,305,-9.5,-291,-281
S12,Heimerdinger Heimerdinger,3,8,0%,1,2,33%,1.4,2.9,32:11:00,7.8,488,363,3,-86,556
S12,Rengar Rengar,4,7,0%,3,1,75%,4.4,2,29:42:00,7.3,589,436,19,1260,826
S12,Taliyah Taliyah,6,5,0%,1,5,17%,2.3,2.4,34:15:00,4.4,426,326,-5.3,622,44
S12,Maokai Maokai,8,2,0%,4,4,50%,2.6,8,31:15:00,1.8,288,245,-4.6,-400,-475
S12,Singed Singed,6,3,0%,5,1,83%,2.8,9.7,33:36:00,6.1,342,345,-13.3,-236,-278
S12,Skarner Skarner,6,3,0%,2,4,33%,3.2,9,34:49:00,4.9,165,306,0.4,71,-222
S12,Anivia Anivia,5,2,0%,3,2,60%,3.1,5.5,30:26:00,8.9,488,391,17.4,415,468
S12,Shaco Shaco,6,1,0%,3,3,50%,4,9,30:42:00,5.1,310,348,-5.5,319,-142
S12,Pantheon Pantheon,2,4,0%,2,0,100%,2.7,1.3,31:28:00,5,370,337,3,592,158
S12,Yorick Yorick,5,1,0%,3,2,60%,2.7,10,26:23:00,9.1,457,439,6.8,506,127
S12,Fiddlesticks Fiddlesticks,0,5,0%,,,,,2.8,00:00,,,,,,
S12,Vi Vi,5,0,0%,2,3,40%,1.7,-,34:35:00,5.5,259,330,-16.8,-1442,-1136
S12,Amumu Amumu,1,3,0%,0,1,0%,1.8,7,30:02:00,1.4,174,225,-,-,-
S12,Kayle Kayle,2,2,0%,1,1,50%,2.4,7,30:11:00,8.7,634,420,-15,135,-721
S12,Nunu Nunu,1,2,0%,1,0,100%,7,4,30:08:00,5.3,313,357,0,574,-203
S12,Teemo Teemo,3,0,0%,1,2,33%,2.5,-,30:28:00,7.1,825,433,15.7,1381,1193
S12,Aurelion Sol Aurelion Sol,2,1,0%,1,1,50%,8,1,34:37:00,8.7,601,433,-20.5,-556,-442
S12,Neeko Neeko,0,3,0%,,,,,1.3,00:00,,,,,,
S12,Fizz Fizz,2,0,0%,0,2,0%,1.9,-,32:14:00,6.3,265,359,-18,-1124,-696
S12,Zyra Zyra,2,0,0%,0,2,0%,1.8,-,37:19:00,0.9,329,223,-13,-15,600
S12,Illaoi Illaoi,0,2,0%,,,,,4,00:00,,,,,,
S12,Elise Elise,1,0,0%,0,1,0%,0.8,-,41:54:00,4.1,243,272,-2,195,-359
S12,Master Yi Master Yi,1,0,0%,0,1,0%,1.2,-,25:40:00,4.1,291,312,-46,-2238,-1879
S12,Quinn Quinn,0,1,0%,,,,,8,00:00,,,,,,
S12,Warwick Warwick,1,0,0%,1,0,100%,2.4,-,26:14:00,5.6,553,405,23,1880,1078
S12,Brand Brand,0,0,0%,,,,,-,00:00,,,,,,
S12,Garen Garen,0,0,0%,,,,,-,00:00,,,,,,
S12,Katarina Katarina,0,0,0%,,,,,-,00:00,,,,,,
S12,Rammus Rammus,0,0,0%,,,,,-,00:00,,,,,,
S12,Swain Swain,0,0,0%,,,,,-,00:00,,,,,,
S11,Thresh Thresh,1804,3336,69%,921,883,51%,3.3,4.3,32:03:00,1.1,112,233,2.1,38,13
S11,Renekton Renekton,1872,2848,63%,956,916,51%,2.8,4.8,31:50:00,8,376,385,7.3,321,152
S11,Kaisa Kaisa,2602,1135,50%,1327,1275,51%,4.1,5.5,31:42:00,9.2,464,440,1.6,-43,19
S11,Leona Leona,2354,1080,46%,1200,1154,51%,2.6,8,31:47:00,1.2,121,233,1.4,-25,-61
S11,Gnar Gnar,1837,1422,44%,964,873,52%,3,6.6,32:19:00,7.8,466,380,4.8,154,150
S11,Camille Camille,1133,2070,43%,618,515,55%,2.7,5.4,31:27:00,7.6,446,393,-2.9,-15,-34
S11,Lee Sin Lee Sin,1763,1405,43%,955,808,54%,3.7,4.3,31:44:00,6.4,351,364,-3.1,-17,-76
S11,Xin Zhao Xin Zhao,1198,1886,41%,620,578,52%,2.9,4.2,31:49:00,5.6,372,343,-1.9,-103,-85
S11,Lucian Lucian,1029,2010,41%,494,535,48%,3.1,5.2,31:51:00,8.9,518,420,7,304,41
S11,Orianna Orianna,1691,1224,39%,863,828,51%,4.3,7.5,32:24:00,8.7,479,395,4.2,-1,61
S11,Udyr Udyr,1348,1533,39%,658,690,49%,3.8,4.2,31:47:00,6.3,212,344,6.4,190,278
S11,Viego Viego,1423,1424,38%,739,684,52%,3.6,4.2,32:01:00,6.7,361,375,0.3,77,13
S11,Rell Rell,1537,1167,36%,797,740,52%,2.5,5.5,31:43:00,1.1,151,232,0.9,-80,-63
S11,Alistar Alistar,1771,918,36%,904,867,51%,3,7.5,31:44:00,1.1,144,232,-0.6,-60,-40
S11,Olaf Olaf,1098,1496,35%,553,545,50%,3.1,4.5,31:49:00,6,368,350,0.4,-14,-13
S11,Seraphine Seraphine,641,1952,35%,333,308,52%,4.6,3.9,31:21:00,5.6,329,326,-8.7,-265,-133
S11,Tristana Tristana,1380,1197,35%,705,675,51%,3.7,5.3,31:07:00,9.2,485,441,-1.1,239,106
S11,Varus Varus,1258,1296,34%,638,620,51%,3.8,5.5,32:20:00,8.6,612,407,4,115,34
S11,Syndra Syndra,1291,1158,33%,581,710,45%,3,6.6,32:48:00,8.4,506,383,3.7,5,-50
S11,Nautilus Nautilus,1567,869,33%,729,838,47%,2.4,8.2,31:40:00,1.2,152,231,0.7,-79,-50
S11,Gwen Gwen,781,1611,32%,407,374,52%,2.8,4.3,31:36:00,7.7,472,390,0.2,-74,-51
S11,Sett Sett,1325,1036,32%,651,674,49%,2.3,6.2,31:33:00,5.7,358,333,-4.8,-106,-123
S11,Jayce Jayce,1020,1336,32%,529,491,52%,2.6,6.8,31:44:00,8.4,628,405,10.1,291,2
S11,Aphelios Aphelios,1483,873,32%,789,694,53%,3.6,5.4,31:58:00,9.3,516,434,3.9,267,24
S11,Ezreal Ezreal,1497,818,31%,781,716,52%,4.4,6.2,31:59:00,8.9,677,414,-2.6,-252,-7
S11,LeBlanc LeBlanc,786,1491,31%,397,389,51%,4.5,4.7,31:59:00,7.8,567,387,2.9,151,220
S11,Lillia Lillia,1125,1067,29%,538,587,48%,3.4,4.5,32:11:00,6.4,397,347,3.3,39,108
S11,Nocturne Nocturne,668,1495,29%,351,317,53%,3,4.3,31:39:00,7,356,368,-1.3,18,-36
S11,Akali Akali,709,1451,29%,372,337,52%,3.4,4.5,31:49:00,7.6,492,386,-3.9,-111,26
S11,Twisted Fate Twisted Fate,684,1419,28%,382,302,56%,4.1,5.1,31:47:00,7.8,428,406,-7.7,307,-134
S11,Hecarim Hecarim,1107,973,28%,555,552,50%,3.7,4.6,31:59:00,5.9,298,341,-3.7,-52,-124
S11,Gragas Gragas,1235,707,26%,634,601,51%,2.9,6.3,31:56:00,4.8,345,304,-7.2,-264,-121
S11,Azir Azir,1051,842,25%,524,527,50%,3.4,6.3,32:01:00,8.9,540,403,3.3,33,147
S11,Irelia Irelia,521,1354,25%,261,260,50%,2.3,5.1,31:23:00,8.7,420,416,13.2,326,28
S11,Ryze Ryze,1019,797,24%,482,537,47%,3.2,6.3,31:33:00,9.2,461,420,7.4,160,142
S11,Galio Galio,948,809,24%,479,469,51%,3.5,6.4,31:33:00,3.8,275,287,-5.5,-189,-65
S11,Braum Braum,1021,730,24%,492,529,48%,3.4,8.2,31:58:00,1.1,163,230,1.3,-72,-14
S11,Sylas Sylas,871,877,23%,450,421,52%,3.2,7.4,31:04:00,7.6,465,386,-8.6,-257,-125
S11,Senna Senna,628,1096,23%,327,301,52%,4.5,4.2,31:52:00,3.2,486,332,-6.4,497,326
S11,Karma Karma,701,976,23%,299,402,43%,3.7,4.9,32:00:00,4.2,274,287,-8.6,-293,-106
S11,Rakan Rakan,1075,582,22%,586,489,55%,3.9,7.8,31:59:00,1.2,150,239,-1.1,-18,-33
S11,Zoe Zoe,674,962,22%,328,346,49%,4.5,5.3,32:15:00,7.9,545,375,-0.1,85,-4
S11,Kalista Kalista,669,960,22%,338,331,51%,3.7,5.3,31:34:00,9.3,404,430,11.3,416,248
S11,Diana Diana,895,719,22%,453,442,51%,2.9,5,31:24:00,6.6,421,371,9.4,209,327
S11,Nidalee Nidalee,716,871,21%,364,352,51%,4.1,4.4,31:56:00,6.5,419,364,4.2,176,189
S11,Ziggs Ziggs,578,992,21%,282,296,49%,3.8,4.2,32:44:00,8.7,686,406,-5.4,-57,-107
S11,Volibear Volibear,1018,492,20%,436,582,43%,2.8,6.7,31:36:00,5.6,311,328,-7.6,-259,-330
S11,Graves Graves,902,594,20%,432,470,48%,3.4,4.8,32:01:00,7.3,407,384,6,141,187
S11,Viktor Viktor,938,496,19%,460,478,49%,3.6,7.7,32:45:00,8.7,634,397,0,-184,14
S11,Xayah Xayah,989,438,19%,493,496,50%,3.8,7.4,32:15:00,9.4,524,434,-0.2,63,24
S11,Rumble Rumble,797,467,17%,397,400,50%,3.7,5,32:00:00,6.2,481,356,2,141,93
S11,Lulu Lulu,514,724,17%,229,285,45%,4.4,4.8,31:25:00,3.5,193,275,-7.7,-313,-111
S11,Tahm Kench Tahm Kench,697,532,17%,353,344,51%,3.1,6.1,31:47:00,4,206,282,-7.8,-257,-109
S11,Aatrox Aatrox,695,512,16%,339,356,49%,2.9,7.8,31:49:00,7.6,458,376,1.9,25,114
S11,Gangplank Gangplank,575,564,15%,264,311,46%,2.9,7.4,32:59:00,8.1,599,420,2.9,294,-46
S11,Jinx Jinx,722,288,14%,342,380,47%,3.8,6.1,31:18:00,9.6,554,441,4.1,158,-76
S11,Taliyah Taliyah,337,672,14%,190,147,56%,3.5,4.2,31:38:00,6.7,433,370,5.2,241,353
S11,Ornn Ornn,615,357,13%,290,325,47%,3.1,7.6,31:58:00,6.7,361,330,-12.2,-548,-179
S11,Pantheon Pantheon,209,743,13%,107,102,51%,2.8,4.1,31:24:00,5.4,355,338,-5.7,21,-259
S11,Sion Sion,624,305,12%,285,339,46%,2.8,7.5,32:00:00,6.9,359,335,-11.6,-487,-121
S11,Samira Samira,466,450,12%,226,240,48%,3.4,5.5,31:29:00,8.8,406,425,0.5,51,16
S11,Trundle Trundle,550,327,12%,275,275,50%,3.7,5.9,32:11:00,4.4,244,312,-8.7,-240,-327
S11,Jhin Jhin,703,167,12%,314,389,45%,4.7,7.4,32:11:00,8.6,449,406,-3.8,-247,-50
S11,Yone Yone,321,483,11%,139,182,43%,2.7,7,30:24:00,8.5,440,403,-3,-121,-15
S11,Wukong Wukong,404,324,10%,205,199,51%,2.7,8.4,31:44:00,7,388,371,-10.4,-330,-198
S11,Kennen Kennen,368,355,10%,195,173,53%,2.6,7.3,32:24:00,7.4,516,375,0.6,-6,26
S11,Miss Fortune Miss Fortune,419,197,8%,209,210,50%,3.7,6.7,32:22:00,9.1,504,427,2.4,62,10
S11,Ashe Ashe,408,188,8%,178,230,44%,3.6,7.8,32:06:00,8.5,460,393,-1.3,-179,-3
S11,Dr. Mundo Dr. Mundo,406,161,8%,181,225,45%,3.1,7.4,31:28:00,7,493,358,-1.5,-106,-40
S11,Malphite Malphite,228,325,7%,111,117,49%,3,8.3,31:23:00,6.3,376,329,-18.7,-609,-230
S11,Jarvan IV Jarvan IV,329,209,7%,152,177,46%,3.3,6.5,32:05:00,4.9,281,323,-8.7,-257,-351
S11,Skarner Skarner,212,214,6%,110,102,52%,3.5,4.6,32:24:00,5.2,170,312,-11.1,-511,-583
S11,Jax Jax,180,192,5%,91,89,51%,2.2,8,31:06:00,7.8,422,401,-1.3,36,-42
S11,Kindred Kindred,198,171,5%,88,110,44%,2.8,6.1,31:33:00,6.9,411,380,1.7,1,7
S11,Vayne Vayne,243,116,5%,115,128,47%,3.1,7.8,31:22:00,8.5,470,421,-2,-154,-22
S11,Caitlyn Caitlyn,180,178,5%,82,98,46%,3.4,4.6,31:55:00,8.9,564,433,8.5,348,-41
S11,KogMaw KogMaw,187,162,5%,72,115,39%,3,7,32:01:00,9,615,413,-0.3,-214,-164
S11,Yuumi Yuumi,105,239,5%,49,56,47%,5.6,4.5,31:15:00,0.3,332,242,-13.9,21,168
S11,Karthus Karthus,141,196,5%,69,72,49%,3,4.3,31:14:00,7.4,702,396,11.4,237,459
S11,Draven Draven,129,204,4%,70,59,54%,3.8,5.6,31:11:00,8.8,519,462,6.7,440,29
S11,Yasuo Yasuo,150,163,4%,74,76,49%,2.7,6.7,31:07:00,8.5,365,413,0.7,35,-55
S11,Fiora Fiora,139,172,4%,57,82,41%,2.2,5.7,31:35:00,8.2,459,405,7.2,307,113
S11,Corki Corki,172,116,4%,91,81,53%,4,7.2,32:00:00,9.3,669,430,-0.9,-21,-138
S11,Shen Shen,146,130,4%,65,81,45%,3.3,7.1,31:40:00,5.4,259,312,-12.6,-661,-96
S11,Morgana Morgana,148,126,4%,58,90,39%,3.1,6.3,31:03:00,3.3,295,285,-5.5,40,88
S11,Ekko Ekko,141,119,3%,73,68,52%,3.2,6.1,31:55:00,8,420,396,-7.1,-149,22
